724915,"MONTEREY NAF",CA,-8.0,36.600,-121.867,50
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/25/2001,12:00,1244,1324,656,2,8,281,2,15,391,2,8,72500,2,8,30600,2,15,43600,2,8,24000,2,19,0,E,9,0,E,9,19.0,A,7,14.0,A,7,73,A,7,1005,A,7,310,A,7,3.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,13:00,1260,1324,818,2,8,505,2,15,335,2,8,88500,2,8,52900,2,15,38100,2,8,25520,2,19,0,E,9,0,E,9,20.0,A,7,14.0,A,7,68,A,7,1005,A,7,260,A,7,4.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,14:00,1208,1324,871,2,8,641,2,15,285,2,8,91600,2,8,64700,2,15,32400,2,8,16010,2,19,0,E,9,0,E,9,20.0,A,7,14.0,A,7,68,A,7,1005,A,7,240,A,7,5.7,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,15:00,1092,1324,757,2,8,579,2,15,278,2,8,81700,2,8,60500,2,15,31700,2,8,10880,2,19,0,E,9,0,E,9,19.0,A,7,14.0,A,7,73,A,7,1004,A,7,240,A,7,6.7,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,16:00,919,1324,530,2,8,315,2,15,310,2,8,57100,2,8,33900,2,15,33500,2,8,8880,2,19,0,E,9,0,E,9,18.0,A,7,14.0,A,7,77,A,7,1004,A,7,240,A,7,6.7,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,17:00,701,1324,484,2,8,541,2,15,197,2,8,50700,2,8,54600,2,15,21800,2,8,4320,2,19,0,E,9,0,E,9,17.0,A,7,14.0,A,7,82,A,7,1004,A,7,250,A,7,5.7,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,18:00,454,1324,321,2,8,542,2,15,134,2,8,33000,2,8,49800,2,15,15900,2,8,2600,2,19,0,E,9,0,E,9,17.0,A,7,14.0,A,7,82,A,7,1004,A,7,260,A,7,3.6,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,19:00,196,1324,68,2,8,0,2,15,68,2,8,7400,2,8,0,2,15,7400,2,8,2010,2,19,8,E,9,8,E,9,15.0,A,7,13.0,A,7,88,A,7,1004,A,7,250,A,7,3.1,A,7,16100,A,7,360,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,20:00,10,386,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1004,A,7,250,A,7,2.6,A,7,16100,A,7,240,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1005,A,7,240,A,7,3.1,A,7,16100,A,7,240,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1005,A,7,260,A,7,2.6,A,7,12900,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1005,A,7,250,A,7,2.1,A,7,16100,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/25/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1005,A,7,270,A,7,2.1,A,7,11300,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1004,A,7,270,B,8,1.8,B,8,14500,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1004,A,7,270,A,7,1.5,A,7,16100,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1005,A,7,360,B,8,1.5,B,8,11300,A,7,90,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1005,A,7,80,A,7,1.5,A,7,16100,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1005,A,7,10,B,8,1.5,B,8,14500,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,06:00,81,1092,5,2,8,0,2,15,5,2,8,600,2,8,0,2,15,600,2,8,200,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1005,A,7,290,A,7,1.5,A,7,14500,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,07:00,333,1324,45,2,8,0,2,15,45,2,8,5300,2,8,0,2,15,5300,2,8,1850,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,300,B,8,2.0,B,8,16100,A,7,120,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,08:00,588,1324,94,2,8,0,2,15,94,2,8,11200,2,8,0,2,15,11200,2,8,4200,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1006,A,7,310,B,8,2.6,B,8,16100,A,7,180,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,09:00,821,1324,145,2,8,0,2,15,145,2,8,17400,2,8,0,2,15,17400,2,8,6920,2,19,10,E,9,10,E,9,15.0,A,7,13.0,A,7,88,A,7,1006,A,7,310,B,8,3.1,B,8,16100,A,7,300,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,10:00,1016,1324,186,2,8,0,2,15,186,2,8,22600,2,8,0,2,15,22600,2,8,9240,2,19,4,E,9,4,E,9,17.0,A,7,13.0,A,7,77,A,7,1006,A,7,320,A,7,3.6,A,7,16100,A,7,77777,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,11:00,1160,1324,371,2,8,42,2,15,335,2,8,41100,2,8,4300,2,15,37400,2,8,15640,2,19,4,E,9,4,E,9,16.0,A,7,13.0,A,7,82,A,7,1006,A,7,310,A,7,4.6,A,7,16100,A,7,77777,A,7,2.0,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,12:00,1243,1324,555,2,8,126,2,15,437,2,8,61300,2,8,13500,2,15,48700,2,8,24930,2,19,0,E,9,0,E,9,18.0,A,7,13.0,A,7,73,A,7,1006,A,7,270,A,7,4.1,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,13:00,1259,1324,604,2,8,168,2,15,444,2,8,66700,2,8,17900,2,15,49600,2,8,27210,2,19,0,E,9,0,E,9,18.0,A,7,14.0,A,7,77,A,7,1006,A,7,250,A,7,5.1,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,14:00,1207,1324,783,2,8,472,2,15,352,2,8,83800,2,8,49300,2,15,38800,2,8,20380,2,19,0,E,9,0,E,9,19.0,A,7,14.0,A,7,73,A,7,1006,A,7,260,A,7,5.1,A,7,16100,A,7,77777,A,7,1.9,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,15:00,1090,1324,737,2,8,579,2,15,259,2,8,77000,2,8,58300,2,15,28900,2,8,9760,2,19,0,E,9,0,E,9,19.0,A,7,14.0,A,7,73,A,7,1005,A,7,270,A,7,4.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,16:00,917,1324,600,2,8,531,2,15,231,2,8,64200,2,8,55100,2,15,26000,2,8,6360,2,19,3,E,9,3,E,9,18.0,A,7,14.0,A,7,77,A,7,1005,A,7,260,A,7,4.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,17:00,699,1324,439,2,8,490,2,15,180,2,8,46400,2,8,49500,2,15,20300,2,8,3910,2,19,4,E,9,4,E,9,17.0,A,7,14.0,A,7,82,A,7,1005,A,7,250,A,7,3.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,18:00,452,1324,293,2,8,480,2,15,129,2,8,30300,2,8,44100,2,15,15200,2,8,2490,2,19,10,E,9,10,E,9,16.0,A,7,13.0,A,7,82,A,7,1005,A,7,230,A,7,3.1,A,7,16100,A,7,270,A,7,1.7,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,19:00,193,1324,108,2,8,0,2,15,108,2,8,11300,2,8,0,2,15,11300,2,8,2210,2,19,10,E,9,10,E,9,15.0,A,7,13.0,A,7,88,A,7,1005,A,7,210,A,7,2.6,A,7,16100,A,7,210,A,7,1.7,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,20:00,9,386,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1005,A,7,220,A,7,2.6,A,7,16100,A,7,210,A,7,1.7,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1006,A,7,280,B,8,2.1,A,7,16100,A,7,150,A,7,1.6,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1006,A,7,340,A,7,1.5,A,7,16100,A,7,90,A,7,1.6,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1005,A,7,340,B,8,1.5,B,8,14500,A,7,90,A,7,1.6,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/26/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1005,A,7,330,A,7,1.5,A,7,9700,A,7,90,A,7,1.6,E,8,0.133,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1005,A,7,300,A,7,2.1,A,7,4800,A,7,30,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1006,A,7,300,A,7,2.1,A,7,2800,A,7,30,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1006,A,7,330,A,7,1.5,A,7,2000,A,7,30,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,12.3,B,8,12.3,B,8,100,A,7,1006,B,8,300,B,8,1.5,B,8,-9900,?,0,30,B,8,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1006,A,7,270,B,8,1.5,B,8,6400,A,7,30,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,06:00,79,1071,19,2,8,166,2,15,10,2,8,2500,2,8,9700,2,15,1700,2,8,240,2,19,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1007,A,7,240,B,8,1.5,B,8,6400,A,7,30,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,07:00,330,1324,186,2,8,525,2,15,56,2,8,19400,2,8,43800,2,15,8500,2,8,1040,2,19,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1007,A,7,210,A,7,1.5,A,7,16100,A,7,90,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,08:00,585,1324,394,2,8,691,2,15,88,2,8,41600,2,8,67300,2,15,11900,2,8,1830,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1007,A,7,290,A,7,1.5,A,7,16100,A,7,90,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,09:00,819,1324,590,2,8,787,2,15,102,2,8,62400,2,8,78800,2,15,13500,2,8,2470,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,300,A,7,2.6,A,7,16100,A,7,150,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,10:00,1015,1324,767,2,8,744,2,15,196,2,8,81100,2,8,75600,2,15,23100,2,8,6350,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1008,A,7,340,A,7,3.6,A,7,16100,A,7,120,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,11:00,1159,1324,719,2,8,458,2,15,317,2,8,77300,2,8,47900,2,15,35300,2,8,15210,2,19,4,E,9,4,E,9,16.0,A,7,12.0,A,7,77,A,7,1008,A,7,330,A,7,4.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,12:00,1242,1324,886,2,8,587,2,15,335,2,8,95800,2,8,61400,2,15,38100,2,8,22860,2,19,0,E,9,0,E,9,17.0,A,7,13.0,A,7,77,A,7,1008,A,7,330,A,7,5.7,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,13:00,1258,1324,830,2,8,529,2,15,326,2,8,90100,2,8,55400,2,15,37400,2,8,24340,2,19,0,E,9,0,E,9,17.0,A,7,13.0,A,7,77,A,7,1008,A,7,260,A,7,5.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,14:00,1205,1324,796,2,8,544,2,15,299,2,8,86500,2,8,57000,2,15,34600,2,8,17070,2,19,0,E,9,0,E,9,18.0,A,7,13.0,A,7,73,A,7,1008,A,7,250,A,7,4.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,15:00,1089,1324,691,2,8,457,2,15,315,2,8,73700,2,8,47700,2,15,34400,2,8,12300,2,19,0,E,9,0,E,9,17.0,A,7,13.0,A,7,77,A,7,1007,A,7,320,A,7,5.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,16:00,915,1324,565,2,8,414,2,15,278,2,8,59300,2,8,42800,2,15,29700,2,8,7750,2,19,0,E,9,0,E,9,16.0,A,7,13.0,A,7,82,A,7,1007,A,7,290,A,7,5.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,17:00,697,1324,470,2,8,580,2,15,165,2,8,50200,2,8,58600,2,15,19300,2,8,3540,2,19,8,E,9,8,E,9,16.0,A,7,13.0,A,7,82,A,7,1007,A,7,270,A,7,4.1,A,7,16100,A,7,360,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,18:00,449,1324,285,2,8,474,2,15,124,2,8,29500,2,8,43400,2,15,14800,2,8,2380,2,19,10,E,9,10,E,9,15.0,A,7,12.0,A,7,82,A,7,1007,A,7,280,A,7,3.1,A,7,14500,A,7,300,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,19:00,190,1324,76,2,8,0,2,15,76,2,8,8200,2,8,0,2,15,8200,2,8,2070,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,280,A,7,3.1,A,7,12900,A,7,240,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,20:00,8,364,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1007,A,7,290,A,7,2.6,A,7,14500,A,7,180,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,270,A,7,2.6,A,7,14500,A,7,180,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1008,A,7,240,B,8,2.1,B,8,14500,A,7,120,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1008,A,7,210,A,7,1.5,A,7,14500,A,7,120,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/27/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1008,A,7,220,B,8,1.5,B,8,12900,A,7,120,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1008,A,7,230,A,7,1.5,A,7,12900,A,7,120,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1008,A,7,210,A,7,1.5,A,7,11300,A,7,60,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1008,A,7,210,A,7,1.5,A,7,12900,A,7,60,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1008,A,7,200,B,8,1.5,B,8,12900,A,7,60,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1008,A,7,180,A,7,1.5,A,7,4800,A,7,60,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,06:00,76,1071,7,2,8,0,2,15,7,2,8,900,2,8,0,2,15,900,2,8,280,2,19,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1009,A,7,230,B,8,1.5,B,8,3200,A,7,60,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,07:00,327,1325,78,2,8,10,2,15,75,2,8,8800,2,8,400,2,15,8700,2,8,2770,2,19,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1009,A,7,290,B,8,1.5,B,8,3200,A,7,60,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,08:00,583,1325,230,2,8,91,2,15,190,2,8,25200,2,8,8900,2,15,21300,2,8,5410,2,19,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1010,A,7,340,A,7,1.5,A,7,6400,A,7,60,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,09:00,817,1325,305,2,8,58,2,15,269,2,8,33500,2,8,5900,2,15,29900,2,8,8830,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,260,A,7,1.5,A,7,16100,A,7,120,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,10:00,1013,1325,405,2,8,83,2,15,342,2,8,44700,2,8,8500,2,15,38200,2,8,13050,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,340,A,7,2.6,A,7,16100,A,7,180,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,11:00,1157,1325,360,2,8,24,2,15,339,2,8,42600,2,8,2200,2,15,40700,2,8,15300,2,19,4,E,9,4,E,9,15.0,A,7,12.0,A,7,82,A,7,1010,A,7,330,B,8,3.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,12:00,1240,1325,343,2,8,12,2,15,331,2,8,41000,2,8,1000,2,15,40000,2,8,15320,2,19,4,E,9,4,E,9,16.0,A,7,12.0,A,7,77,A,7,1010,A,7,320,A,7,4.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,13:00,1256,1325,342,2,8,12,2,15,330,2,8,41000,2,8,1000,2,15,40000,2,8,15330,2,19,0,E,9,0,E,9,16.0,A,7,12.0,A,7,77,A,7,1009,A,7,300,A,7,5.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,14:00,1204,1325,366,2,8,18,2,15,350,2,8,43500,2,8,1600,2,15,42000,2,8,15830,2,19,0,E,9,0,E,9,17.0,A,7,13.0,A,7,77,A,7,1009,A,7,320,A,7,5.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,15:00,1087,1325,395,2,8,30,2,15,370,2,8,43500,2,8,3100,2,15,41000,2,8,15250,2,19,0,E,9,0,E,9,17.0,A,7,13.0,A,7,77,A,7,1009,A,7,300,A,7,5.7,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,16:00,913,1325,321,2,8,25,2,15,304,2,8,36900,2,8,2300,2,15,35300,2,8,12780,2,19,0,E,9,0,E,9,16.0,A,7,13.0,A,7,82,A,7,1008,A,7,320,A,7,5.7,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,17:00,695,1325,216,2,8,19,2,15,206,2,8,24600,2,8,1600,2,15,23800,2,8,8330,2,19,0,E,9,0,E,9,16.0,A,7,13.0,A,7,82,A,7,1008,A,7,290,A,7,4.1,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,18:00,446,1325,187,2,8,77,2,15,162,2,8,20600,2,8,7200,2,15,18100,2,8,4150,2,19,4,E,9,4,E,9,14.0,A,7,12.0,A,7,88,A,7,1008,A,7,280,A,7,4.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,19:00,186,1325,161,2,8,166,2,15,138,2,8,16400,2,8,10300,2,15,15000,2,8,2930,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1008,A,7,250,A,7,3.1,A,7,16100,A,7,270,A,7,1.3,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,20:00,7,342,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,4,E,9,4,E,9,14.0,A,7,12.0,A,7,88,A,7,1008,A,7,230,A,7,3.1,A,7,16100,A,7,77777,A,7,1.3,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
