DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
03-Jan-2000 18:00:00,7.105427357601e-14,-62.9729514494591,62.9729514494591,3.21753137003998,3.21753137003998,60.835420079419,441.58884182432,10.9329240318513,-259.356124337835,-259.356124337835,-1.08,0,3000,0
03-Jan-2000 19:00:00,0,-39.833282372595,39.833282372595,2.299022414832,2.299022414832,37.534259957763,324.96154048453,3.41838408251198,-185.256114677235,-185.256114677235,0,0,3000,0
03-Jan-2000 20:00:00,0,-38.112192262699,38.112192262699,2.299022414832,2.299022414832,35.813169847867,324.96154048453,3.41838408251198,-184.395569622287,-184.395569622287,0,0,3000,0
03-Jan-2000 21:00:00,0,-28.884600102304,28.884600102304,2.02401973363197,2.02401973363203,26.860580368672,241.72752628097,3.41838408251198,-138.027265099709,-138.027265099709,0,0,3000,0
03-Jan-2000 22:00:00,0,-28.024055047423,28.024055047423,2.02401973363203,2.02401973363197,26.000035313791,241.72752628097,3.41838408251198,-137.596992572269,-137.596992572269,0,0,3000,0
03-Jan-2000 23:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,3000,0
04-Jan-2000 00:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
04-Jan-2000 01:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
04-Jan-2000 02:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
04-Jan-2000 03:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
04-Jan-2000 04:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
04-Jan-2000 05:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
